onset	duration	 pic_onset	 block	 block_kind	 condition	 response
168.388864	1.000368	0.022449	7	 Scene	 diff	0
169.389232	1.00037	0.021741	7	 Scene	 diff	0
170.389602	1.000352	0.020999	7	 Scene	 diff	0
171.389954	1.000342	0.020223	7	 Scene	 diff	0
172.390296	7.989763	172.390296	 fix	 fix	 fix	 n/a
180.380059	1.000359	0.009973	8	 Object	 diff	0
181.380418	1.000359	0.025891	8	 Object	 diff	0
182.380777	1.000372	0.025161	8	 Object	 diff	0
183.381149	1.000352	0.024404	8	 Object	 diff	0
184.381501	1.000383	0.023688	8	 Object	 same	0
185.381884	1.00037	0.02292	8	 Object	 diff	0
186.382254	1.00036	0.022161	8	 Object	 diff	0
187.382614	1.000363	0.0214	8	 Object	 diff	0
188.382977	1.000366	0.0207	8	 Object	 diff	0
189.383343	1.00036	0.019894	8	 Object	 diff	0
190.383703	1.000342	0.01928	8	 Object	 same	0
191.384045	1.000366	0.018734	8	 Object	 diff	0
192.384411	1.000389	0.017658	8	 Object	 diff	0
193.3848	1.000355	0.016888	8	 Object	 diff	0
194.385155	1.000372	0.016159	8	 Object	 diff	0
195.385527	1.000321	0.015439	8	 Object	 diff	0
196.385848	7.99425	196.385848	 fix	 fix	 fix	 n/a
204.380098	1.000379	0.017395	9	 Scene	 diff	0
205.380477	1.000362	0.016589	9	 Scene	 diff	0
206.380839	1.000362	0.015871	9	 Scene	 diff	0
207.381201	1.000376	0.015261	9	 Scene	 diff	0
208.381577	1.000465	0.014331	9	 Scene	 diff	0
209.382042	1.00036	0.013487	9	 Scene	 diff	0
210.382402	1.000363	0.012739	9	 Scene	 diff	0
211.382765	1.000371	0.012081	9	 Scene	 diff	0
212.383136	1.000372	0.011624	9	 Scene	 diff	0
213.383508	1.000375	0.010448	9	 Scene	 diff	0
214.383883	1.000476	0.009686	9	 Scene	 diff	0
215.384359	1.000361	0.025581	9	 Scene	 diff	0
216.38472	1.000372	0.024809	9	 Scene	 same	0
217.385092	1.000371	0.024037	9	 Scene	 diff	0
218.385463	1.004573	0.023295	9	 Scene	 same	1
219.390036	1.000316	0.018323	9	 Scene	 diff	0
220.390352	7.98979	220.390352	 fix	 fix	 fix	 n/a
228.380142	1.000361	0.02478	10	 Object	 diff	0
229.380503	1.00037	0.024044	10	 Object	 diff	0
230.380873	1.000343	0.023269	10	 Object	 diff	0
231.381216	1.000365	0.022582	10	 Object	 diff	0
232.381581	1.000394	0.021827	10	 Object	 diff	0
233.381975	1.000374	0.021043	10	 Object	 same	0
234.382349	1.000374	0.020483	10	 Object	 diff	0
235.382723	1.000376	0.019592	10	 Object	 same	0
236.383099	1.000363	0.018685	10	 Object	 diff	0
237.383462	1.000375	0.017941	10	 Object	 diff	0
238.383837	1.000376	0.017176	10	 Object	 diff	0
239.384213	1.00038	0.016433	10	 Object	 diff	0
240.384593	1.000379	0.015689	10	 Object	 diff	0
241.384972	1.000349	0.014984	10	 Object	 diff	0
242.385321	1.000382	0.014135	10	 Object	 diff	0
243.385703	1.000343	0.013386	10	 Object	 diff	0
244.386046	7.994141	244.386046	 fix	 fix	 fix	 n/a
252.380187	1.000372	0.015495	11	 Scene	 diff	0
253.380559	1.00038	0.014674	11	 Scene	 diff	0
254.380939	1.000374	0.013905	11	 Scene	 diff	0
255.381313	1.000373	0.013366	11	 Scene	 diff	0
256.381686	1.000392	0.013142	11	 Scene	 diff	0
257.382078	1.000368	0.011615	11	 Scene	 diff	0
258.382446	1.000377	0.010855	11	 Scene	 diff	0
259.382823	1.000368	0.010107	11	 Scene	 diff	0
260.383191	1.000504	0.009312	11	 Scene	 diff	0
261.383695	1.000392	0.025139	11	 Scene	 diff	0
262.384087	1.000362	0.024425	11	 Scene	 diff	0
263.384449	1.000353	0.02367	11	 Scene	 same	0
264.384802	1.000381	0.022901	11	 Scene	 diff	0
265.385183	1.000389	0.022207	11	 Scene	 same	0
266.385572	1.000371	0.021617	11	 Scene	 diff	0
267.385943	1.000361	0.020604	11	 Scene	 diff	0
268.386304	7.993927	268.386304	 fix	 fix	 fix	 n/a
276.380231	1.000374	0.022968	12	 Object	 diff	0
277.380605	1.000378	0.022214	12	 Object	 diff	0
278.380983	1.000371	0.021283	12	 Object	 diff	0
279.381354	1.000375	0.02076	12	 Object	 diff	0
280.381729	1.00039	0.01977	12	 Object	 diff	0
281.382119	1.000376	0.018992	12	 Object	 diff	0
282.382495	1.000363	0.018231	12	 Object	 same	0
283.382858	1.000371	0.017491	12	 Object	 diff	0
284.383229	1.000379	0.016767	12	 Object	 diff	0
285.383608	1.000372	0.016089	12	 Object	 diff	0
286.38398	1.000379	0.015203	12	 Object	 diff	0
287.384359	1.000375	0.014444	12	 Object	 same	0
288.384734	1.00038	0.013676	12	 Object	 diff	0
289.385114	1.000391	0.012996	12	 Object	 diff	0
290.385505	1.000382	0.012146	12	 Object	 diff	0
291.385887	1.000341	0.011357	12	 Object	 diff	0
292.386228	12	292.386228	 fix	 fix	 fix	 n/a
