onset	duration	 pic_onset	 block	 block_kind	 condition	 response
157.383222	1.000364	0.018554	7	 Scene	 diff	0
158.383586	1.000387	0.017782	7	 Scene	 diff	0
159.383973	1.000332	0.017043	7	 Scene	 diff	0
160.384305	1.000363	0.016308	7	 Scene	 diff	0
161.384668	1.000329	0.015591	7	 Scene	 diff	0
162.384997	1.00036	0.014966	7	 Scene	 diff	0
163.385357	1.000344	0.014097	7	 Scene	 diff	0
164.385701	1.000323	0.013363	7	 Scene	 diff	0
165.386024	1.00583	0.012648	7	 Scene	 same	1
166.391854	1.000317	0.023112	7	 Scene	 diff	0
167.392171	1.000368	0.022401	7	 Scene	 diff	0
168.392539	1.000334	0.021732	7	 Scene	 same	0
169.392873	1.000327	0.020979	7	 Scene	 diff	0
170.3932	1.000339	0.020417	7	 Scene	 diff	0
171.393539	1.000323	0.019769	7	 Scene	 diff	0
172.393862	7.989057	172.393862	 fix	 fix	 fix	 n/a
180.382919	1.000344	0.010053	8	 Object	 diff	0
181.383263	1.000338	0.025996	8	 Object	 diff	0
182.383601	1.00034	0.02525	8	 Object	 diff	0
183.383941	1.000329	0.024545	8	 Object	 diff	0
184.38427	1.000312	0.023797	8	 Object	 diff	0
185.384582	1.000359	0.023106	8	 Object	 diff	0
186.384941	1.000336	0.022371	8	 Object	 same	0
187.385277	1.000343	0.021672	8	 Object	 diff	0
188.38562	1.000355	0.020923	8	 Object	 diff	0
189.385975	1.000355	0.020878	8	 Object	 diff	0
190.38633	1.000344	0.019389	8	 Object	 same	0
191.386674	1.000372	0.01867	8	 Object	 diff	0
192.387046	1.000355	0.017908	8	 Object	 diff	0
193.387401	1.000356	0.017172	8	 Object	 diff	0
194.387757	1.00036	0.016431	8	 Object	 diff	0
195.388117	1.000367	0.015785	8	 Object	 diff	0
196.388484	7.994483	196.388484	 fix	 fix	 fix	 n/a
204.382967	1.000372	0.017365	9	 Scene	 diff	0
205.383339	1.000363	0.016611	9	 Scene	 same	0
206.383702	1.000343	0.015874	9	 Scene	 diff	0
207.384045	1.000335	0.015128	9	 Scene	 diff	0
208.38438	1.000376	0.014403	9	 Scene	 diff	0
209.384756	1.000355	0.013658	9	 Scene	 diff	0
210.385111	1.000323	0.012904	9	 Scene	 diff	0
211.385434	1.000338	0.012294	9	 Scene	 diff	0
212.385772	1.000337	0.012056	9	 Scene	 same	0
213.386109	1.000343	0.010758	9	 Scene	 diff	0
214.386452	1.000366	0.010007	9	 Scene	 diff	0
215.386818	1.000341	0.02598	9	 Scene	 diff	0
216.387159	1.000382	0.025269	9	 Scene	 diff	0
217.387541	1.000343	0.024516	9	 Scene	 diff	0
218.387884	1.00036	0.023767	9	 Scene	 diff	0
219.388244	1.000358	0.023041	9	 Scene	 diff	0
220.388602	7.994403	220.388602	 fix	 fix	 fix	 n/a
228.383005	1.000336	0.024832	10	 Object	 diff	0
229.383341	1.000375	0.024103	10	 Object	 diff	0
230.383716	1.005861	0.023255	10	 Object	 same	1
231.389577	1.000373	0.016972	10	 Object	 diff	0
232.38995	1.000372	0.016258	10	 Object	 diff	0
233.390322	1.000404	0.015601	10	 Object	 diff	0
234.390726	1.000394	0.014704	10	 Object	 diff	0
235.39112	1.000352	0.013922	10	 Object	 same	0
236.391472	1.000352	0.013196	10	 Object	 diff	0
237.391824	1.000386	0.012816	10	 Object	 diff	0
238.39221	1.000342	0.012279	10	 Object	 diff	0
239.392552	1.00038	0.010956	10	 Object	 diff	0
240.392932	1.000354	0.01012	10	 Object	 diff	0
241.393286	1.000402	0.026171	10	 Object	 diff	0
242.393688	1.000464	0.025375	10	 Object	 diff	0
243.394152	1.000327	0.024556	10	 Object	 diff	0
244.394479	7.988566	244.394479	 fix	 fix	 fix	 n/a
252.383045	1.000342	0.015473	11	 Scene	 diff	0
253.383387	1.000361	0.014727	11	 Scene	 same	0
254.383748	1.000375	0.013979	11	 Scene	 diff	0
255.384123	1.000415	0.013648	11	 Scene	 diff	0
256.384538	1.000361	0.012444	11	 Scene	 diff	0
257.384899	1.000356	0.011702	11	 Scene	 diff	0
258.385255	1.000395	0.010944	11	 Scene	 diff	0
259.38565	1.000382	0.010158	11	 Scene	 diff	0
260.386032	1.00455	0.009437	11	 Scene	 same	1
261.390582	1.000337	0.021174	11	 Scene	 diff	0
262.390919	1.000391	0.020503	11	 Scene	 diff	0
263.39131	1.000341	0.019627	11	 Scene	 diff	0
264.391651	1.000336	0.018916	11	 Scene	 diff	0
265.391987	1.000393	0.018182	11	 Scene	 diff	0
266.39238	1.00035	0.017422	11	 Scene	 diff	0
267.39273	1.000364	0.016703	11	 Scene	 diff	0
268.393094	7.990002	268.393094	 fix	 fix	 fix	 n/a
276.383096	1.000391	0.022882	12	 Object	 diff	0
277.383487	1.000391	0.022125	12	 Object	 diff	0
278.383878	1.004588	0.02129	12	 Object	 same	1
279.388466	1.000434	0.016322	12	 Object	 diff	0
280.3889	1.000356	0.015474	12	 Object	 diff	0
281.389256	1.000381	0.014828	12	 Object	 same	0
282.389637	1.00041	0.01397	12	 Object	 diff	0
283.390047	1.000366	0.013782	12	 Object	 diff	0
284.390413	1.000348	0.013159	12	 Object	 diff	0
285.390761	1.000383	0.0117	12	 Object	 diff	0
286.391144	1.000381	0.010925	12	 Object	 diff	0
287.391525	1.000363	0.010152	12	 Object	 diff	0
288.391888	1.000383	0.009413	12	 Object	 diff	0
289.392271	1.000381	0.025367	12	 Object	 diff	0
290.392652	1.000332	0.024602	12	 Object	 diff	0
291.392984	1.000535	0.023885	12	 Object	 diff	0
292.393519	12	292.393519	 fix	 fix	 fix	 n/a
