onset	duration	 pic_onset	 block	 block_kind	 condition	 response
73.046279	1.000354	0.021377	3	 Scene	 diff	0
74.046633	1.000346	0.020631	3	 Scene	 diff	0
75.046979	1.000476	0.019907	3	 Scene	 diff	0
76.047455	7.985653	76.047455	 fix	 fix	 fix	 n/a
84.033108	1.000334	0.01374	4	 Object	 diff	0
85.033442	1.004693	0.01292	4	 Object	 same	1
86.038135	1.000702	0.007785	4	 Object	 diff	0
87.038837	1.000185	0.023541	4	 Object	 diff	0
88.039022	1.000336	0.022878	4	 Object	 diff	0
89.039358	1.000339	0.022156	4	 Object	 diff	0
90.039697	1.000345	0.021414	4	 Object	 diff	0
91.040042	1.000351	0.020684	4	 Object	 diff	0
92.040393	1.000336	0.019965	4	 Object	 diff	0
93.040729	1.000337	0.019232	4	 Object	 diff	0
94.041066	1.00582	0.018524	4	 Object	 same	1
95.046886	1.000304	0.012247	4	 Object	 diff	0
96.04719	1.000339	0.011598	4	 Object	 diff	0
97.047529	1.000353	0.011417	4	 Object	 diff	0
98.047882	1.000328	0.010098	4	 Object	 diff	0
99.04821	1.000334	0.009601	4	 Object	 diff	0
100.048544	7.984614	100.048544	 fix	 fix	 fix	 n/a
108.033158	1.000317	0.021042	5	 Scene	 diff	0
109.033475	1.000344	0.020355	5	 Scene	 diff	0
110.033819	1.000343	0.019598	5	 Scene	 diff	0
111.034162	1.000357	0.018892	5	 Scene	 diff	0
112.034519	1.00034	0.01814	5	 Scene	 diff	0
113.034859	1.000502	0.017398	5	 Scene	 diff	0
114.035361	1.000341	0.016595	5	 Scene	 diff	0
115.035702	1.000359	0.015784	5	 Scene	 diff	0
116.036061	1.00035	0.015054	5	 Scene	 diff	0
117.036411	1.00035	0.014337	5	 Scene	 diff	0
118.036761	1.004508	0.013611	5	 Scene	 same	1
119.041269	1.000304	0.008644	5	 Scene	 diff	0
120.041573	1.00035	0.024692	5	 Scene	 diff	0
121.041923	1.004639	0.023947	5	 Scene	 same	1
122.046562	1.0003	0.018916	5	 Scene	 diff	0
123.046862	1.000294	0.018216	5	 Scene	 diff	0
124.047156	7.98605	124.047156	 fix	 fix	 fix	 n/a
132.033206	1.000356	0.01206	6	 Object	 diff	0
133.033562	1.000366	0.0114	6	 Object	 diff	0
134.033928	1.000354	0.010202	6	 Object	 diff	0
135.034282	1.00463	0.009467	6	 Object	 same	1
136.038912	1.000538	0.021186	6	 Object	 diff	0
137.03945	1.000323	0.020228	6	 Object	 diff	0
138.039773	1.000347	0.019525	6	 Object	 diff	0
139.04012	1.000348	0.018801	6	 Object	 diff	0
140.040468	1.000497	0.018068	6	 Object	 diff	0
141.040965	1.004537	0.017251	6	 Object	 same	1
142.045502	1.000293	0.012226	6	 Object	 diff	0
143.045795	1.000349	0.01157	6	 Object	 diff	0
144.046144	1.000342	0.010845	6	 Object	 diff	0
145.046486	1.00032	0.010069	6	 Object	 diff	0
146.046806	1.000464	0.0261	6	 Object	 diff	0
147.04727	1.000295	0.025268	6	 Object	 diff	0
148.047565	7.985689	148.047565	 fix	 fix	 fix	 n/a
156.033254	1.00037	0.019123	7	 Scene	 diff	0
157.033624	1.000366	0.018369	7	 Scene	 diff	0
158.03399	1.000343	0.017616	7	 Scene	 diff	0
159.034333	1.000384	0.016871	7	 Scene	 diff	0
160.034717	1.000356	0.016105	7	 Scene	 diff	0
161.035073	1.004627	0.015369	7	 Scene	 same	1
162.0397	1.000324	0.010309	7	 Scene	 diff	0
163.040024	1.000355	0.026361	7	 Scene	 diff	0
164.040379	1.005984	0.025596	7	 Scene	 same	1
165.046363	1.000368	0.019148	7	 Scene	 diff	0
166.046731	1.000363	0.01845	7	 Scene	 diff	0
167.047094	1.000376	0.017694	7	 Scene	 diff	0
168.04747	1.000338	0.016935	7	 Scene	 diff	0
169.047808	1.000339	0.016203	7	 Scene	 diff	0
170.048147	1.000359	0.015495	7	 Scene	 diff	0
171.048506	1.000324	0.014769	7	 Scene	 diff	0
172.04883	7.984458	172.04883	 fix	 fix	 fix	 n/a
180.033288	1.000358	0.026516	8	 Object	 diff	0
181.033646	1.000328	0.025772	8	 Object	 diff	0
182.033974	1.000355	0.025082	8	 Object	 diff	0
183.034329	1.000348	0.024338	8	 Object	 diff	0
184.034677	1.000346	0.023567	8	 Object	 diff	0
185.035023	1.000379	0.022862	8	 Object	 diff	0
186.035402	1.000353	0.022099	8	 Object	 diff	0
187.035755	1.000353	0.02134	8	 Object	 diff	0
188.036108	1.000561	0.020653	8	 Object	 same	0
189.036669	1.000523	0.019647	8	 Object	 diff	0
190.037192	1.000319	0.018742	8	 Object	 diff	0
191.037511	1.000354	0.018274	8	 Object	 diff	0
192.037865	1.000351	0.017288	8	 Object	 diff	0
193.038216	1.000362	0.016572	8	 Object	 diff	0
194.038578	1.004507	0.015814	8	 Object	 same	1
195.043085	1.000304	0.010884	8	 Object	 diff	0
196.043389	7.98995	196.043389	 fix	 fix	 fix	 n/a
204.033339	1.000359	0.017214	9	 Scene	 diff	0
205.033698	1.004653	0.016459	9	 Scene	 same	1
206.038351	1.000324	0.011388	9	 Scene	 diff	0
207.038675	1.000346	0.010704	9	 Scene	 diff	0
208.039021	1.000368	0.009976	9	 Scene	 diff	0
209.039389	1.000362	0.025905	9	 Scene	 diff	0
210.039751	1.000365	0.025167	9	 Scene	 diff	0
211.040116	1.000352	0.024424	9	 Scene	 diff	0
212.040468	1.004526	0.02369	9	 Scene	 same	1
213.044994	1.000498	0.01873	9	 Scene	 diff	0
214.045492	1.000341	0.017836	9	 Scene	 diff	0
215.045833	1.000358	0.017129	9	 Scene	 diff	0
216.046191	1.000374	0.016436	9	 Scene	 diff	0
217.046565	1.000365	0.015817	9	 Scene	 diff	0
218.04693	1.000334	0.014879	9	 Scene	 diff	0
219.047264	1.000355	0.014159	9	 Scene	 diff	0
220.047619	7.985774	220.047619	 fix	 fix	 fix	 n/a
228.033393	1.000356	0.024581	10	 Object	 diff	0
229.033749	1.000373	0.02387	10	 Object	 diff	0
230.034122	1.000364	0.023096	10	 Object	 diff	0
231.034486	1.000369	0.022355	10	 Object	 diff	0
232.034855	1.0005	0.021612	10	 Object	 diff	0
233.035355	1.000366	0.020698	10	 Object	 diff	0
234.035721	1.000373	0.019914	10	 Object	 diff	0
235.036094	1.000368	0.019159	10	 Object	 diff	0
236.036462	1.000367	0.018403	10	 Object	 diff	0
237.036829	1.000369	0.017649	10	 Object	 diff	0
238.037198	1.000667	0.016905	10	 Object	 same	0
239.037865	1.000598	0.015943	10	 Object	 diff	0
240.038463	1.000363	0.014856	10	 Object	 diff	0
241.038826	1.00036	0.01412	10	 Object	 diff	0
242.039186	1.004633	0.013428	10	 Object	 same	1
243.043819	1.000517	0.008306	10	 Object	 diff	0
244.044336	7.989102	244.044336	 fix	 fix	 fix	 n/a
252.033438	1.00047	0.01589	11	 Scene	 diff	0
253.033908	1.000407	0.014404	11	 Scene	 diff	0
254.034315	1.004609	0.013615	11	 Scene	 same	1
255.038924	1.000341	0.008573	11	 Scene	 diff	0
256.039265	1.000369	0.024591	11	 Scene	 diff	0
257.039634	1.000468	0.023858	11	 Scene	 diff	0
258.040102	1.000374	0.023028	11	 Scene	 diff	0
259.040476	1.000383	0.022246	11	 Scene	 diff	0
260.040859	1.000391	0.021641	11	 Scene	 diff	0
261.04125	1.000366	0.021103	11	 Scene	 diff	0
262.041616	1.005266	0.019927	11	 Scene	 same	1
263.046882	1.000358	0.014171	11	 Scene	 diff	0
264.04724	1.000378	0.013493	11	 Scene	 diff	0
265.047618	1.000548	0.013057	11	 Scene	 diff	0
266.048166	1.000389	0.011809	11	 Scene	 diff	0
267.048555	1.000332	0.011016	11	 Scene	 diff	0
268.048887	7.984594	268.048887	 fix	 fix	 fix	 n/a
276.033481	1.000391	0.022683	12	 Object	 diff	0
277.033872	1.000368	0.021915	12	 Object	 diff	0
278.03424	1.000374	0.02157	12	 Object	 diff	0
279.034614	1.000366	0.020455	12	 Object	 diff	0
280.03498	1.000384	0.019588	12	 Object	 diff	0
281.035364	1.000976	0.018823	12	 Object	 diff	0
282.03634	1.000369	0.017448	12	 Object	 diff	0
283.036709	1.004622	0.016724	12	 Object	 same	1
284.041331	1.00037	0.011694	12	 Object	 diff	0
285.041701	1.000374	0.010962	12	 Object	 diff	0
286.042075	1.000402	0.010179	12	 Object	 diff	0
287.042477	1.000382	0.009364	12	 Object	 diff	0
288.042859	1.004686	0.008572	12	 Object	 same	1
289.047545	1.000335	0.021032	12	 Object	 diff	0
290.04788	1.000531	0.019514	12	 Object	 diff	0
291.048411	1.000339	0.018601	12	 Object	 diff	0
292.04875	12	292.04875	 fix	 fix	 fix	 n/a
