onset	duration	run#	block_kind	current_block	actual_TR	stim_n/ame	fixation_kind	response	RT
138	2.0	2	ID	3	69	n/a	red	0	9999
140	2.0	2	ID	3	70	n/a	green	1	892.78
142	2.0	2	ID	3	71	n/a	red	0	9999
144	2.0	2	ID	3	72	n/a	red	0	9999
146	2.01	2	ID	3	73	n/a	red	0	9999
148.01	8.02	2	fix	n/a	74	n/a	white	n/a	n/a
156.03	1.97	2	intersection	5	78	intersection1	red	0	9999
158	2.0	2	intersection	5	79	intersection4	green	1	418.18
160	2.0	2	intersection	5	80	intersection2	red	0	9999
162	2.0	2	intersection	5	81	intersection3	red	0	9999
164	2.0	2	intersection	5	82	intersection2	red	0	9999
166	2.0	2	intersection	5	83	intersection1	red	0	9999
168	2.0	2	intersection	5	84	intersection4	green	1	502.98
170	2.01	2	intersection	5	85	intersection3	red	0	9999
172.01	8.03	2	fix	n/a	86	n/a	white	n/a	n/a
180.04	1.96	2	scrambledobj	9	90	scrambledobj3	red	0	9999
182	2.0	2	scrambledobj	9	91	scrambledobj2	red	0	9999
184	2.0	2	scrambledobj	9	92	scrambledobj4	red	0	9999
186	2.0	2	scrambledobj	9	93	scrambledobj1	red	0	9999
188	2.0	2	scrambledobj	9	94	scrambledobj2	red	0	9999
190	2.0	2	scrambledobj	9	95	scrambledobj1	green	1	719.36
192	2.0	2	scrambledobj	9	96	scrambledobj3	red	0	9999
194	2.0	2	scrambledobj	9	97	scrambledobj4	green	1	768.21
196	8.03	2	fix	n/a	98	n/a	white	n/a	n/a
204.03	1.97	2	wkobj	8	102	wkobj4	red	0	9999
206	2.0	2	wkobj	8	103	wkobj2	red	0	9999
208	2.0	2	wkobj	8	104	wkobj1	green	1	733.92
210	2.0	2	wkobj	8	105	wkobj3	green	1	622.82
212	2.0	2	wkobj	8	106	wkobj4	red	0	9999
214	2.0	2	wkobj	8	107	wkobj2	red	0	9999
216	2.0	2	wkobj	8	108	wkobj1	red	0	9999
218	2.01	2	wkobj	8	109	wkobj3	red	0	9999
220.01	8.03	2	fix	n/a	110	n/a	white	n/a	n/a
228.04	1.96	2	NC	4	114	n/a	red	0	9999
230	2.0	2	NC	4	115	n/a	green	1	766.75
232	2.0	2	NC	4	116	n/a	red	0	9999
234	2.0	2	NC	4	117	n/a	red	0	9999
236	2.0	2	NC	4	118	n/a	red	0	9999
238	2.0	2	NC	4	119	n/a	red	0	9999
240	2.0	2	NC	4	120	n/a	red	0	9999
242	2.02	2	NC	4	121	n/a	green	1	594.98
244.02	8.03	2	fix	n/a	122	n/a	white	n/a	n/a
252.05	1.95	2	scrambledobj	9	126	scrambledobj4	red	0	9999
254	2.0	2	scrambledobj	9	127	scrambledobj1	green	1	461.71
256	2.0	2	scrambledobj	9	128	scrambledobj2	green	1	576.43
258	2.0	2	scrambledobj	9	129	scrambledobj3	red	0	9999
260	2.0	2	scrambledobj	9	130	scrambledobj4	red	0	9999
262	2.0	2	scrambledobj	9	131	scrambledobj2	red	0	9999
264	2.0	2	scrambledobj	9	132	scrambledobj3	red	0	9999
266	2.01	2	scrambledobj	9	133	scrambledobj1	red	0	9999
268.01	8.03	2	fix	n/a	134	n/a	white	n/a	n/a
276.04	1.96	2	intersection	5	138	intersection2	red	0	9999
278	2.0	2	intersection	5	139	intersection3	green	1	543.39
280	2.0	2	intersection	5	140	intersection4	red	0	9999
282	2.0	2	intersection	5	141	intersection1	green	1	553.5
284	2.0	2	intersection	5	142	intersection3	red	0	9999
286	2.0	2	intersection	5	143	intersection2	red	0	9999
288	2.0	2	intersection	5	144	intersection1	red	0	9999
290	2.02	2	intersection	5	145	intersection4	red	0	9999
292.02	8.03	2	fix	n/a	146	n/a	white	n/a	n/a
300.05	1.95	2	Sp	1	150	n/a	red	0	9999
302	2.0	2	Sp	1	151	n/a	green	1	705.4
304	2.0	2	Sp	1	152	n/a	green	1	714.22
306	2.0	2	Sp	1	153	n/a	red	0	9999
308	2.0	2	Sp	1	154	n/a	red	0	9999
310	2.0	2	Sp	1	155	n/a	red	0	9999
312	2.0	2	Sp	1	156	n/a	red	0	9999
314	2.01	2	Sp	1	157	n/a	red	0	9999
316.01	8.03	2	fix	n/a	158	n/a	white	n/a	n/a
324.04	1.96	2	wkobj	8	162	wkobj4	red	0	9999
326	2.0	2	wkobj	8	163	wkobj1	green	1	761.15
328	2.0	2	wkobj	8	164	wkobj3	red	0	9999
330	2.0	2	wkobj	8	165	wkobj2	red	0	9999
332	2.0	2	wkobj	8	166	wkobj2	red	0	9999
334	2.0	2	wkobj	8	167	wkobj4	red	0	9999
336	2.0	2	wkobj	8	168	wkobj3	red	0	9999
338	2.02	2	wkobj	8	169	wkobj1	green	1	518.65
340.02	8.03	2	fix	n/a	170	n/a	white	n/a	n/a
348.05	1.95	2	ID	3	174	n/a	green	1	951.99
350	2.0	2	ID	3	175	n/a	red	0	9999
352	2.0	2	ID	3	176	n/a	green	1	939.27
354	2.0	2	ID	3	177	n/a	red	0	9999
356	2.0	2	ID	3	178	n/a	red	0	9999
358	2.0	2	ID	3	179	n/a	red	0	9999
360	2.0	2	ID	3	180	n/a	red	0	9999
362	2.01	2	ID	3	181	n/a	red	0	9999
364.01	8.03	2	fix	n/a	182	n/a	white	n/a	n/a
372.04	1.96	2	SpId	2	186	n/a	red	0	9999
374	2.0	2	SpId	2	187	n/a	red	0	9999
376	2.0	2	SpId	2	188	n/a	red	0	9999
378	2.0	2	SpId	2	189	n/a	red	0	9999
380	2.0	2	SpId	2	190	n/a	red	0	9999
382	2.0	2	SpId	2	191	n/a	green	1	519.22
384	2.0	2	SpId	2	192	n/a	green	1	959.88
386	2.01	2	SpId	2	193	n/a	red	0	9999
388.01	8.04	2	fix	n/a	194	n/a	white	n/a	n/a
396.05	1.95	2	longroad	6	198	longroad2	green	1	906.1
398	2.0	2	longroad	6	199	longroad4	green	1	420.42
400	2.0	2	longroad	6	200	longroad1	red	0	9999
402	2.0	2	longroad	6	201	longroad3	red	0	9999
404	2.0	2	longroad	6	202	longroad1	red	0	9999
406	2.0	2	longroad	6	203	longroad3	red	0	9999
408	2.0	2	longroad	6	204	longroad2	red	0	9999
410	2.0	2	longroad	6	205	longroad4	red	0	9999
412	8.04	2	fix	n/a	206	n/a	white	n/a	n/a
420.04	1.96	2	hallway	7	210	hallway3	red	0	9999
422	2.0	2	hallway	7	211	hallway2	red	0	9999
424	2.0	2	hallway	7	212	hallway4	red	0	9999
426	2.0	2	hallway	7	213	hallway1	green	1	701.95
428	2.0	2	hallway	7	214	hallway1	red	0	9999
430	2.0	2	hallway	7	215	hallway3	green	1	1136.6
432	2.0	2	hallway	7	216	hallway2	red	0	9999
434	2.01	2	hallway	7	217	hallway4	red	0	9999
436.01	12.04	2	fix	n/a	218	n/a	white	n/a	n/a
448.05	12	2	EndFix	n/a	224	n/a	white	n/a	n/a
