onset	duration	run#	block_kind	current_block	actual_TR	stim_n/ame	fixation_kind	response	RT
192	2.0	1	Sp	1	96	n/a	red	0	9999
194	2.01	1	Sp	1	97	n/a	red	0	9999
196.01	8.03	1	fix	n/a	98	n/a	white	n/a	n/a
204.04	1.96	1	scrambledobj	9	102	scrambledobj1	green	1	626.02
206	2.0	1	scrambledobj	9	103	scrambledobj4	red	0	9999
208	2.0	1	scrambledobj	9	104	scrambledobj3	green	1	757.45
210	2.0	1	scrambledobj	9	105	scrambledobj2	red	0	9999
212	2.0	1	scrambledobj	9	106	scrambledobj1	red	0	9999
214	2.0	1	scrambledobj	9	107	scrambledobj3	red	0	9999
216	2.0	1	scrambledobj	9	108	scrambledobj4	red	0	9999
218	2.02	1	scrambledobj	9	109	scrambledobj2	red	0	9999
220.02	8.03	1	fix	n/a	110	n/a	white	n/a	n/a
228.05	1.95	1	wkobj	8	114	wkobj4	red	0	9999
230	2.0	1	wkobj	8	115	wkobj2	red	0	9999
232	2.0	1	wkobj	8	116	wkobj1	red	0	9999
234	2.0	1	wkobj	8	117	wkobj3	red	0	9999
236	2.0	1	wkobj	8	118	wkobj4	red	0	9999
238	2.0	1	wkobj	8	119	wkobj2	green	1	609.08
240	2.0	1	wkobj	8	120	wkobj3	red	0	9999
242	2.01	1	wkobj	8	121	wkobj1	green	1	537.38
244.01	8.03	1	fix	n/a	122	n/a	white	n/a	n/a
252.04	1.96	1	scrambledobj	9	126	scrambledobj4	red	0	9999
254	2.0	1	scrambledobj	9	127	scrambledobj2	red	0	9999
256	2.0	1	scrambledobj	9	128	scrambledobj3	green	1	543.02
258	2.0	1	scrambledobj	9	129	scrambledobj1	red	0	9999
260	2.0	1	scrambledobj	9	130	scrambledobj1	red	0	9999
262	2.0	1	scrambledobj	9	131	scrambledobj2	red	0	9999
264	2.0	1	scrambledobj	9	132	scrambledobj4	red	0	9999
266	2.02	1	scrambledobj	9	133	scrambledobj3	green	1	467.17
268.02	8.03	1	fix	n/a	134	n/a	white	n/a	n/a
276.05	1.95	1	longroad	6	138	longroad1	red	0	9999
278	2.0	1	longroad	6	139	longroad4	red	0	9999
280	2.0	1	longroad	6	140	longroad2	red	0	9999
282	2.0	1	longroad	6	141	longroad3	green	1	704.16
284	2.0	1	longroad	6	142	longroad2	red	0	9999
286	2.0	1	longroad	6	143	longroad4	red	0	9999
288	2.0	1	longroad	6	144	longroad1	green	1	529.86
290	2.01	1	longroad	6	145	longroad3	red	0	9999
292.01	8.03	1	fix	n/a	146	n/a	white	n/a	n/a
300.04	1.96	1	SpId	2	150	n/a	red	0	9999
302	2.0	1	SpId	2	151	n/a	red	0	9999
304	2.0	1	SpId	2	152	n/a	green	1	545.76
306	2.0	1	SpId	2	153	n/a	red	0	9999
308	2.0	1	SpId	2	154	n/a	red	0	9999
310	2.0	1	SpId	2	155	n/a	green	1	515.75
312	2.0	1	SpId	2	156	n/a	red	0	9999
314	2.02	1	SpId	2	157	n/a	red	0	9999
316.02	8.03	1	fix	n/a	158	n/a	white	n/a	n/a
324.05	1.95	1	ID	3	162	n/a	red	0	9999
326	2.0	1	ID	3	163	n/a	red	0	9999
328	2.0	1	ID	3	164	n/a	red	0	9999
330	2.0	1	ID	3	165	n/a	green	1	530.24
332	2.0	1	ID	3	166	n/a	red	0	9999
334	2.0	1	ID	3	167	n/a	red	0	9999
336	2.0	1	ID	3	168	n/a	red	0	9999
338	2.01	1	ID	3	169	n/a	green	1	525.33
340.01	8.03	1	fix	n/a	170	n/a	white	n/a	n/a
348.04	1.96	1	NC	4	174	n/a	red	0	9999
350	2.0	1	NC	4	175	n/a	red	0	9999
352	2.0	1	NC	4	176	n/a	green	1	555.77
354	2.0	1	NC	4	177	n/a	red	0	9999
356	2.0	1	NC	4	178	n/a	red	0	9999
358	2.0	1	NC	4	179	n/a	red	0	9999
360	2.0	1	NC	4	180	n/a	red	0	9999
362	2.01	1	NC	4	181	n/a	green	1	414.67
364.01	8.04	1	fix	n/a	182	n/a	white	n/a	n/a
372.05	1.95	1	intersection	5	186	intersection2	red	0	9999
374	2.0	1	intersection	5	187	intersection4	green	1	618.67
376	2.0	1	intersection	5	188	intersection1	green	1	642.45
378	2.0	1	intersection	5	189	intersection3	red	0	9999
380	2.0	1	intersection	5	190	intersection1	red	0	9999
382	2.0	1	intersection	5	191	intersection4	red	0	9999
384	2.0	1	intersection	5	192	intersection2	red	0	9999
386	2.01	1	intersection	5	193	intersection3	red	0	9999
388.01	8.03	1	fix	n/a	194	n/a	white	n/a	n/a
396.04	1.96	1	hallway	7	198	hallway1	red	0	9999
398	2.0	1	hallway	7	199	hallway2	red	0	9999
400	2.0	1	hallway	7	200	hallway3	red	0	9999
402	2.0	1	hallway	7	201	hallway4	red	0	9999
404	2.0	1	hallway	7	202	hallway2	green	1	549.3
406	2.0	1	hallway	7	203	hallway1	red	0	9999
408	2.0	1	hallway	7	204	hallway4	green	1	552
410	2.01	1	hallway	7	205	hallway3	red	0	9999
412.01	8.04	1	fix	n/a	206	n/a	white	n/a	n/a
420.05	1.95	1	Sp	1	210	n/a	red	0	9999
422	2.0	1	Sp	1	211	n/a	red	0	9999
424	2.0	1	Sp	1	212	n/a	red	0	9999
426	2.0	1	Sp	1	213	n/a	green	1	606.3
428	2.0	1	Sp	1	214	n/a	red	0	9999
430	2.0	1	Sp	1	215	n/a	red	0	9999
432	2.0	1	Sp	1	216	n/a	red	0	9999
434	2.0	1	Sp	1	217	n/a	green	1	529.38
436	12.04	1	fix	n/a	218	n/a	white	n/a	n/a
448.04	12	1	EndFix	n/a	224	n/a	white	n/a	n/a
