onset	duration	 pic_onset	 block	 block_kind	 condition	 response
278.517139	1.000371	0.021418	12	 Scene	 diff	0
279.51751	1.000352	0.020921	12	 Scene	 diff	0
280.517862	1.000386	0.019905	12	 Scene	 diff	0
281.518248	1.000371	0.019128	12	 Scene	 diff	0
282.518619	1.005376	0.01837	12	 Scene	 same	1
283.523995	1.000349	0.012594	12	 Scene	 diff	0
284.524344	1.000358	0.011891	12	 Scene	 diff	0
285.524702	1.000378	0.011171	12	 Scene	 diff	0
286.52508	1.000373	0.010355	12	 Scene	 diff	0
287.525453	1.000364	0.026316	12	 Scene	 diff	0
288.525817	1.00041	0.008823	12	 Scene	 diff	0
289.526227	1.000374	0.024784	12	 Scene	 diff	0
290.526601	1.004529	0.024037	12	 Scene	 same	1
291.53113	1.000447	0.019072	12	 Scene	 diff	0
292.531577	12	292.531577	 fix	 fix	 fix	 n/a
