onset	duration	 pic_onset	 block	 block_kind	 condition	 response
90.026769	1.000317	0.024222	4	 Object	 diff	0
91.027086	1.000513	0.020658	4	 Object	 diff	0
92.027599	1.000359	0.019786	4	 Object	 diff	0
93.027958	1.000502	0.019023	4	 Object	 diff	0
94.02846	1.000357	0.018274	4	 Object	 diff	0
95.028817	1.000505	0.017419	4	 Object	 diff	0
96.029322	1.000363	0.016545	4	 Object	 diff	0
97.029685	1.000628	0.01577	4	 Object	 diff	0
98.030313	1.000356	0.015336	4	 Object	 same	0
99.030669	1.000531	0.013995	4	 Object	 diff	0
100.0312	7.98879	100.0312	 fix	 fix	 fix	 n/a
108.01999	1.000357	0.021267	5	 Scene	 diff	0
109.020347	1.000513	0.020493	5	 Scene	 diff	0
110.02086	1.005951	0.019641	5	 Scene	 same	1
111.026811	1.000495	0.013181	5	 Scene	 diff	0
112.027306	1.000332	0.012362	5	 Scene	 diff	0
113.027638	1.00051	0.011625	5	 Scene	 diff	0
114.028148	1.00032	0.01194	5	 Scene	 diff	0
115.028468	1.00638	0.010004	5	 Scene	 diff	0
116.034848	1.000423	0.020001	5	 Scene	 diff	0
117.035271	1.000511	0.019637	5	 Scene	 diff	0
118.035782	1.000347	0.018246	5	 Scene	 diff	0
119.036129	1.000528	0.017508	5	 Scene	 same	0
120.036657	1.000344	0.016619	5	 Scene	 diff	0
121.037001	1.000506	0.015877	5	 Scene	 diff	0
122.037507	1.000351	0.015005	5	 Scene	 diff	0
123.037858	1.000529	0.014247	5	 Scene	 diff	0
124.038387	7.981645	124.038387	 fix	 fix	 fix	 n/a
132.020032	1.000339	0.011949	6	 Object	 diff	0
133.020371	1.000357	0.011935	6	 Object	 diff	0
134.020728	1.000325	0.01048	6	 Object	 diff	0
135.021053	1.000499	0.009747	6	 Object	 diff	0
136.021552	1.000356	0.008874	6	 Object	 same	0
137.021908	1.000499	0.024857	6	 Object	 diff	0
138.022407	1.000398	0.023966	6	 Object	 diff	0
139.022805	1.000527	0.023169	6	 Object	 diff	0
140.023332	1.000359	0.02226	6	 Object	 diff	0
141.023691	1.000228	0.02155	6	 Object	 diff	0
142.023919	1.000354	0.020881	6	 Object	 diff	0
143.024273	1.00023	0.020155	6	 Object	 same	0
144.024503	1.00035	0.019554	6	 Object	 diff	0
145.024853	1.00023	0.018787	6	 Object	 diff	0
146.025083	1.000339	0.018257	6	 Object	 diff	0
147.025422	1.000209	0.017447	6	 Object	 diff	0
148.025631	7.994445	148.025631	 fix	 fix	 fix	 n/a
156.020076	1.000355	0.019331	7	 Scene	 diff	0
157.020431	1.004598	0.018591	7	 Scene	 same	1
158.025029	1.000482	0.013548	7	 Scene	 diff	0
159.025511	1.000233	0.01274	7	 Scene	 diff	0
160.025744	1.000323	0.012124	7	 Scene	 diff	0
161.026067	1.000391	0.011923	7	 Scene	 diff	0
162.026458	1.000342	0.010635	7	 Scene	 diff	0
163.0268	1.011323	0.026608	7	 Scene	 same	1
164.038123	1.000319	0.014894	7	 Scene	 diff	0
165.038442	1.000505	0.014847	7	 Scene	 diff	0
166.038947	1.000346	0.013282	7	 Scene	 diff	0
167.039293	1.00052	0.012542	7	 Scene	 diff	0
168.039813	1.000353	0.012379	7	 Scene	 diff	0
169.040166	1.00051	0.010859	7	 Scene	 diff	0
170.040676	1.000348	0.009967	7	 Scene	 diff	0
171.041024	1.000488	0.025967	7	 Scene	 diff	0
172.041512	7.978608	172.041512	 fix	 fix	 fix	 n/a
180.02012	1.000355	0.026745	8	 Object	 diff	0
181.020475	1.000354	0.026013	8	 Object	 same	0
182.020829	1.000353	0.025272	8	 Object	 diff	0
183.021182	1.000352	0.024532	8	 Object	 diff	0
184.021534	1.000353	0.023812	8	 Object	 diff	0
185.021887	1.000352	0.023068	8	 Object	 same	0
186.022239	1.000356	0.022313	8	 Object	 diff	0
187.022595	1.00068	0.021597	8	 Object	 diff	0
188.023275	1.000352	0.020533	8	 Object	 diff	0
189.023627	1.000236	0.019745	8	 Object	 diff	0
190.023863	1.000355	0.019152	8	 Object	 diff	0
191.024218	1.000226	0.018382	8	 Object	 diff	0
192.024444	1.000384	0.018091	8	 Object	 diff	0
193.024828	1.000224	0.017004	8	 Object	 diff	0
194.025052	1.000351	0.016393	8	 Object	 diff	0
195.025403	1.000202	0.015714	8	 Object	 diff	0
196.025605	7.99456	196.025605	 fix	 fix	 fix	 n/a
204.020165	1.000522	0.017479	9	 Scene	 diff	0
205.020687	1.000351	0.016515	9	 Scene	 diff	0
206.021038	1.000357	0.015777	9	 Scene	 same	0
207.021395	1.000345	0.015156	9	 Scene	 diff	0
208.02174	1.000359	0.014311	9	 Scene	 diff	0
209.022099	1.006263	0.013567	9	 Scene	 same	1
210.028362	1.000343	0.023602	9	 Scene	 diff	0
211.028705	1.00022	0.02599	9	 Scene	 diff	0
212.028925	1.000359	0.022274	9	 Scene	 diff	0
213.029284	1.000506	0.021914	9	 Scene	 diff	0
214.02979	1.000348	0.020653	9	 Scene	 diff	0
215.030138	1.000492	0.022474	9	 Scene	 diff	0
216.03063	1.000357	0.019219	9	 Scene	 diff	0
217.030987	1.00051	0.018259	9	 Scene	 diff	0
218.031497	1.000363	0.017397	9	 Scene	 diff	0
219.03186	1.000489	0.016636	9	 Scene	 diff	0
220.032349	7.987854	220.032349	 fix	 fix	 fix	 n/a
228.020203	1.000358	0.024828	10	 Object	 diff	0
229.020561	1.000362	0.024109	10	 Object	 diff	0
230.020923	1.000367	0.023357	10	 Object	 diff	0
231.02129	1.00035	0.02264	10	 Object	 diff	0
232.02164	1.000366	0.021873	10	 Object	 diff	0
233.022006	1.000365	0.021465	10	 Object	 same	0
234.022371	1.000406	0.020329	10	 Object	 diff	0
235.022777	1.000479	0.019535	10	 Object	 diff	0
236.023256	1.000338	0.018667	10	 Object	 diff	0
237.023594	1.00038	0.017945	10	 Object	 diff	0
238.023974	1.000348	0.01723	10	 Object	 diff	0
239.024322	1.000227	0.016458	10	 Object	 diff	0
240.024549	1.000361	0.015838	10	 Object	 diff	0
241.02491	1.000224	0.015113	10	 Object	 diff	0
242.025134	1.000343	0.014508	10	 Object	 same	0
243.025477	1.000431	0.013766	10	 Object	 diff	0
244.025908	7.994337	244.025908	 fix	 fix	 fix	 n/a
252.020245	1.000363	0.015511	11	 Scene	 diff	0
253.020608	1.00453	0.014763	11	 Scene	 same	1
254.025138	1.000341	0.00981	11	 Scene	 diff	0
255.025479	1.000226	0.025985	11	 Scene	 diff	0
256.025705	1.004512	0.008737	11	 Scene	 same	1
257.030217	1.000331	0.020302	11	 Scene	 diff	0
258.030548	1.000319	0.019681	11	 Scene	 diff	0
259.030867	1.000478	0.018881	11	 Scene	 diff	0
260.031345	1.000408	0.017994	11	 Scene	 diff	0
261.031753	1.00022	0.017337	11	 Scene	 diff	0
262.031973	1.000355	0.016605	11	 Scene	 diff	0
263.032328	1.000249	0.015861	11	 Scene	 diff	0
264.032577	1.000363	0.015233	11	 Scene	 diff	0
265.03294	1.000342	0.014486	11	 Scene	 diff	0
266.033282	1.000371	0.013757	11	 Scene	 diff	0
267.033653	1.000459	0.013725	11	 Scene	 diff	0
268.034112	7.986172	268.034112	 fix	 fix	 fix	 n/a
276.020284	1.000373	0.023035	12	 Object	 diff	0
277.020657	1.000348	0.022137	12	 Object	 diff	0
278.021005	1.000379	0.021403	12	 Object	 diff	0
279.021384	1.000382	0.020643	12	 Object	 diff	0
280.021766	1.000368	0.019884	12	 Object	 diff	0
281.022134	1.000536	0.019158	12	 Object	 diff	0
282.02267	1.005441	0.018195	12	 Object	 same	1
283.028111	1.000332	0.012355	12	 Object	 diff	0
284.028443	1.000365	0.011656	12	 Object	 diff	0
285.028808	1.000383	0.010913	12	 Object	 diff	0
286.029191	1.0004	0.026822	12	 Object	 diff	0
287.029591	1.00038	0.009334	12	 Object	 diff	0
288.029971	1.004681	0.02527	12	 Object	 same	1
289.034652	1.000238	0.020243	12	 Object	 diff	0
290.03489	1.000346	0.019547	12	 Object	 diff	0
291.035236	1.000231	0.018843	12	 Object	 diff	0
292.035467	12	292.035467	 fix	 fix	 fix	 n/a
